chapter	chapter_title	verse_number	original_text
3	Chapter - 3	14	"ईशो नारायणो ज्ञेय ईशता तस्य चाप्यहम्।  
ईशितव्यं तु विज्ञेयं चिदचिच्च पुरंदर ॥ 14 ॥"
3	Chapter - 3	15	"चिच्छक्तिस्तु परा तत्र भोक्तृतां प्रतिपद्यते।  
भोग्योपकरणस्थानरूपं तस्या अचित्पदम् ॥ 15 ॥"
3	Chapter - 3	16	"अनाद्यया समाविद्धा सा चिच्छक्तिरविद्यया।  
मत्प्रवर्तितया नित्यं चिच्छक्तिर्भोक्तृतां गता ॥ 16 ॥"
3	Chapter - 3	17	"अहंममत्वसंबन्धाद्ध्यचित्स्वेनाभिमन्यते।  
अविद्या सा तिरोभावं विद्यया याति वै यदा ॥ 17 ॥"
3	Chapter - 3	18	"चिच्छक्तिर्निरभीमाना तदा मद्भावमेष्यति।  
तां विद्यां शुद्धमार्गस्थां परव्यूहादिरूपिणी ॥ 18 ॥"
3	Chapter - 3	19	"प्रवर्तयामि कारुण्याज्ज्ञानसद्भावदर्शिनी।  
रक्ष्यरक्षकभावोऽयं संबन्धो विधयोर्द्वयोः ॥ 19 ॥"
3	Chapter - 3	20	"विधा रक्षति शुद्धाद्या रक्ष्यते च (तथा F.)विधापरा।  
एतत्ते कथितं शक्र किं भूयः श्रोतुमिच्छसि ॥ 20 ॥"
3	Chapter - 3	21	"शक्रः---  
ईशेशितव्यभावेन किमर्थं त्वं(च F.) प्रवर्तसे।  
ईशितव्यं कियद्भेदं किंरूपं तत्र मे वद ॥ 21 ॥"
3	Chapter - 3	22	"स्वभावो (अननु A. B. C.)नानुयोज्योऽयं मम नारायणस्य च।  
(ईशो हि ई A. B. C. G.)ईशोऽहमीशितव्यो न स च देवः सनातनः ॥ 22 ॥"
3	Chapter - 3	23	"ईशितव्यं द्विधा प्रोक्तं चिदचिव्द्यतिरेकतः।  
चिच्छक्तिर्भोक्तृरूपात्र सा च (मद्रूप E.)चिद्रूपधारिणी ॥ 23 ॥"
3	Chapter - 3	24	"भोग्योपकरणस्थानैरचिच्छक्तिस्त्रिधा स्थिता(मता D; स्मृता I.)।  
प्रसरन्त्यास्तृतीयं मे सा च पर्व स्मृतं बुधैः ॥ 24 ॥"
3	Chapter - 3	25	"विभक्ते अपि ते एते शक्ती चिदचिदात्मिके।  
मत्स्वाच्छन्द्यवशेनैव मम रूपे सनातने ॥ 25 ॥"
3	Chapter - 3	26	"चिच्छक्तिर्विमला शुद्धा चिन्मय्यानन्दरूपिणी।  
अनाद्यविद्याविद्धेयमित्थं संसरति ध्रुवम् ॥ 26 ॥"
3	Chapter - 3	27	"अचिच्छक्तिर्जडाप्येवमशुद्धा परिणामिनी।  
त्रिगुणआपि ममैवेदं स्वाच्छन्द्यात् प्रविजृम्भितम् ॥ 27 ॥"
3	Chapter - 3	28	"धूमकेतुर्यथा धूमं(धूमात् A. B. C. D. G.) दीप्यमानो भजेत् स्वयम्।  
शुद्धसंवित्स्वरूपापि भजे साहमचिद्गतिम् ॥ 28 ॥"
3	Chapter - 3	29	"अनाक्रान्ता विकल्पेन (शब्देनाप्य E. I.)शब्दैरप्यकदर्थिता।  
आद्यानोपधिनाप्येवं वर्तेऽहमचिदात्मना ॥ 29 ॥"
3	Chapter - 3	30	"बहिरन्तःपदार्थे हि चित्स्वरूपमखण्डितम्।  
विशिनष्टि तथाप्येतच्चित्रयोपाधिसंपदा ॥ 30 ॥"
3	Chapter - 3	31	"स्वातन्त्र्यमेव मे हेतुर्नानुयोज्यास्मि किंचन।  
(इदंप्रभावाम् A. B. C. G.)इत्थंप्रभावामेवं मां विदन्‌ भुद्धो भविष्यसि ॥ 31 ॥"
3	Chapter - 3	32	"शक्रः---  
कथं सृजसि वै लोकान् सुखदुःखसमन्वितान्।  
असृष्टिर्हि वरं यद्वा सृष्टिरस्तु सुखात्मिका ॥ 32 ॥"
3	Chapter - 3	33	"श्रीः---  
अनाद्यविद्याविद्धानां जीवानां सदसन्मयम्।  
संचितं कर्म संप्रेक्ष्य मिश्रां सृष्टिं करोम्यहम् ॥ 33 ॥"
3	Chapter - 3	34	"शक्रः---  
क्षीरोदसंभवे देवि स्वाच्छन्द्यं ते कथं भवेत्।  
कर्म चेत्समवेक्ष्य त्वं विदधासि सुखासुखे ॥ 34 ॥"
3	Chapter - 3	35	"श्रीः---  
कुर्वत्या मम कार्याणि कर्म तत्करणं स्मृतम्।  
कर्तुश्च करणापेक्षा न स्वातन्त्र्यविघातिनी ॥ 35 ॥"
3	Chapter - 3	36	"निरवद्या स्वतन्त्राहं नानुयोगपदे स्थिता।  
विभजे बहुधात्मानं कर्तृकर्मक्रियादिना ॥ 36 ॥"
3	Chapter - 3	37	"शक्रः---  
यद्वा तद्वास्तु तद्देवि स्वातन्त्र्यं ते यदीदृशम्।  
सृष्टिप्रकारमाख्याहि नमस्ते पद्मसंभवे ॥ 37 ॥"
4	Chapter - 4	1	"चतुर्थोऽध्यायः - 4  
श्रीः(श्रीरुवाच B.)---  
निर्मलाकाशकल्पाहं निःसमानन्दचिन्मयी।  
अहं नारायणी नाम भावोऽहं तादृशो(तादृशी B.) हरेः ॥ 1 ॥"
